"","asin","rating","verified","body","helpfulVotes","brand"
"1390","B07JMPGNHK",5,"true","This phone is unbelievable for it's price. The experience I had with this phone is very much similar to using an Iphone 10. it's smooth, the camera is solid especially if you know a thing or two about photography. The speaker is amazing. The screen is sharp rich and blacks are really black almost like a Oled. Battery life is great too also supports quick charging. No IR Blaster on this one. Also supports face-unlock but region must be set to a supporting region. Finger print reader very fast. Navigation gestures and recent app screen very similar to IPhone which is great. The UI is also to me pretty and well designed. The phone is glass black and front and feels just like any other premium device. Gaming is not a problem doesn't matter which game except fortnite which isn't supported due to gpu. Upgradeable to android 9 pie. Option available to map power button to google assistant which is awesome. No NFC thus cannot make mobile payments. Also no wireless charging. Uses a usb type C port. Records (4k 30fps) (1080p 30/60/120 fps) (720p 20/60/120/240 fps) video quality in 4K is solid but can be a bit shaky. 1080p stabilization is amazing. Sound recording is also pretty decent. Overall very good deal. No need to spend 700 - 1500 to experience a premium device. [UPDATE] This phone now has an additional camera mode called night mode which produces better night time photographs. 1080p 60fps also refined. unlock your apps with your face data also added",76,"Xiaomi"
"1391","B07JMPGNHK",5,"true","Buen celular sin duda mucha potencia a poco precio",NA,"Xiaomi"
"1392","B07JMPGNHK",5,"true","Grande Buena pantalla Buena bateria perfecto preferiria el Redmi Note 7 sobre este",NA,"Xiaomi"
"1393","B07JMPGNHK",2,"true","This phone was great for the first 3 months except the facial recognition doesn't work in the US. Now I find out that after a few months you randomly lose the ability to relieve any text messages. This never once came up in any of my research on this phone, you have to specifically search texting issues with Xaoimi. There is no fix for it either even factory resetting the phone doesn't bring it back. Now I have to spend even more money to buy another phone so I can text and keep up with my customers for my home business.",1,"Xiaomi"
"1394","B07JMPGNHK",5,"true","Great phone for the price",NA,"Xiaomi"
"1395","B07JMPGNHK",3,"true","Excelente equipo lo único q no Lee la SIM card",NA,"Xiaomi"
"1396","B07JMPGNHK",5,"true","Muy buen equipo, lo recomiendo",NA,"Xiaomi"
"1397","B07JMPGNHK",4,"true","very nice phone, only drawback would be the camera, but considering the price it is understandable i replaced my old iphone 6s with this phone, and using it mainly as a bussines oriented tool, i'm happy with the change",NA,"Xiaomi"
"1398","B07JMPGNHK",4,"true","Worked fine on AT&T no problems. Battery lasts over a day with moderate use. One of the few problems with it is where the speakers are, sometimes sound can get blocked easily and it gets muffled with them being on the bottom only.",1,"Xiaomi"
"1399","B07JMPGNHK",5,"true","you deserve it. it is the very useful.",NA,"Xiaomi"
"1400","B07JMPGNHK",5,"true","Muy buen producto. Llego antes de lo esperado.",NA,"Xiaomi"
"1401","B07JMPGNHK",3,"true","Great Buy for the price. Anyone who buys this device will not be disappointed. UPDATE: After 3 1/2 months i must say its still a pretty good phone. The antenna and battery are my only gripes. I hardly ever get a strong signal so i miss lots of phone calls. Also the battery could definitely be better than it is. All other features are great.",15,"Xiaomi"
"1402","B07JMPGNHK",5,"true","Great midrange phone, good mix of features with nice cameras. Fingerprint reader and facial recognition are blazing fast. U.S. customers set your local region to Singapore to enable facial recognition. I know, it's really weird but it works. *Warning* Do not use this phone until you apply a screen protector. I do not know what the glass is but it is not any kind of Gorilla Glass. Mine cracked fairly easily. The good news is that the screen only had one crack going across one side that was nearly invisible unless viewed at an angle. I have applied a screen protector and now it serves as a reminder to always keep my phone protected. It in no way detracts from my enjoyment of the phone or impairs function.",1,"Xiaomi"
"1403","B07JMPGNHK",5,"true","Its a great option when you cant afford a 500’s mobile",NA,"Xiaomi"
"1404","B07JMPGNHK",5,"true","Package arrived on TIME, packaging of phone itself was PERFECT, Phone is BLASING FAST, At first I was very very scared to buy this phone simply because I've never bought a phone manufactured and sold from CHINA (seller(s) on Amazon are State side) but after intense research and comparing multiple phones It all came down to me buying the Xiami Mi 8 Lite. And let me tell you I wish I'd do it sooner, this phone can handle any game I've thrown at it like PUBG,FORNITE,VAIN GLORY,DRAGON BALL Z DOKKEN,MOBILE LEGENDS,POKEMON GO AND RUNESCAPE! I'm 6'2 so my hands are farely large and the size and dimentions of this phone are a PERFECT fit. The front facing camera takes crystal clear pictures in both Day to mid-day night time pictures with flash are equally clear without flash they look very pixaly, Selfie Camera is stunning I mean come in 24MP? super sharp and smooth are the pictures I'd I have to say so myself. BATTERY LIFE is excellent not huge but on a full charge whith normal use (web browsing,YouTube,social media,call,text) you can get almost 2 whole days with this phone. And when on heavy-pretty heavy use (gaming,streaming service Netflix etc, music) I would get at least a day and a half of battery. Very well rounded phone. It is USB-C and does come with a thin flexable case. Note: using on METRO-PCS/T-MOBILE I get 4G LTE, I live in Los Angeles at 3 to 5 bars of signal strength. CONS: NO HEAD PHONE JACK",6,"Xiaomi"
"1405","B07JMPGNHK",5,"true","Excelente producto",NA,"Xiaomi"
"1406","B07JMPGNHK",5,"true","So far so good, I live in mid Central America and have a Ting account and I just put the SIM card from the old phone in and added the memory card and downloaded all my information from Google and then transferred the pictures through Samsung Share and all is working great so far the signal like some people say is weak in some areas of Arkansas and Oklahoma. The battery life is terrific and my son is a hardcore gamer and says he can play the most advanced games without much battery loss, thank you this was exactly what I was looking for for a great price",NA,"Xiaomi"
"1407","B07JMPGNHK",5,"true","I was very hesitant about this phone but after the first day, I've been very impressed. The speed at which it processes information and works through apps is simply incredible. Also, the color/clarity of images on the screen is beyond impressive. I tested the phone by playing Darkness Rises on high/ultra settings and while it does get warm, it was lightning fast in almost every instance. I'll update in a month on how it's still working.",NA,"Xiaomi"
"1408","B07JMPGNHK",5,"true","Happy that I received my phones, they we're packaged up great and everything works brand new! Thank you!",NA,"Xiaomi"
"1409","B07JMPGNHK",4,"true","Excellent cellphone. The screen is bright and images are beautiful.",NA,"Xiaomi"
"1410","B07JMPGNHK",5,"true","I have had this phone for awhile now and I have to say, I love it. It charges quickly, battery life is awesome. Camera is great, works fast. I love everything about this phone. I highly recommend it",NA,"Xiaomi"
"1411","B07JMPGNHK",5,"true","Very reliable mobile phone and easy to use. It is a great phone. Access to internet is very reliable",NA,"Xiaomi"
"1412","B07JMPGNHK",5,"true","Super fast finger print scaner, 4k video, 240 fps slow motion video, photo manual mode, good quality photos from both cameras, good quality sound from speaker, comes with silicón case, dual SIM, etc. Not good: Lacks of headphone jack. Battery is ok.",NA,"Xiaomi"
"1413","B07JMPGNHK",4,"true","Its a really good phone for the price is a steal. Comming from my now dead One plus 6 its ann obvious steb down. but its still in the high mid tier range. as i said i came from the one plus 6 so it cant compare in terms of speed and UI but its a great steal of a deal",NA,"Xiaomi"
"1414","B07JMPGNHK",5,"true","Genial relacion precio valor.",NA,"Xiaomi"
"1415","B07JMPGNHK",5,"true","I've Liked and recomended",NA,"Xiaomi"
"1416","B07JMPGNHK",1,"true","El celular dice desbloqueado lo cual es mentira el imei sale bloqueado",3,"Xiaomi"
"1417","B07JMPGNHK",5,"true","Works very well and has a very good battery life",NA,"Xiaomi"
"1418","B07JMPGNHK",5,"true","Es una excelente telefono, una buena inversion si lo miras calidad-precio",2,"Xiaomi"
"1419","B07JMPGNHK",4,"true","Very good",NA,"Xiaomi"
"1420","B07JMPGNHK",3,"true","pero no se que hacer. pero fui en el metro pcs poner chip me dijeron que estaba bloqueado. Revisé mi IMEI y estar dando lo",1,"Xiaomi"
"1421","B07JMPGNHK",5,"true","Lots of xiaomi blote ware with no apps pocket so every app must be displayed. Use of any of the mi apps require that they have access to and can collect all of you personal information. Don't use them. Other than that, it's a great phone for the money.",6,"Xiaomi"
"1422","B07JMPGNHK",1,"true","I’m so disappointed. After I charged the phone and turned it on for the first time I realized the product was defective. The screen was glitching and it had two horizontal black lines so I had to return. I have just shipped the product yesterday (not sure how smooth the refund process will be) and had to pay 13 dollars to return the defective product. Very upsetting having to pay to return the product. I wish they’d check the phones to make sure the product is in good shape before shipping it to the consumer.",NA,"Xiaomi"
"1423","B07JMPGNHK",3,"true","The phone is light with wieght and thin. However it is very difficult to find a case difficult. It takes alot to choke it up.",NA,"Xiaomi"
"1424","B07JMPGNHK",5,"true","Cell phone",NA,"Xiaomi"
"1425","B07JMPGNHK",5,"true","Excelente calidad de imagen",NA,"Xiaomi"
"1426","B07JMPGNHK",5,"true","Muy buena experiencia con el producto, lo recomiendo. Llegó muy rápido",NA,"Xiaomi"
"1427","B07JMPGNHK",5,"false","Plz plz plz!!! Nobody bye this phone i beg you i ben wanting to get this phone for a while plz!",NA,"Xiaomi"
"1428","B07JMPGNHK",5,"true","I bought xiaomi phone because of its MIUI's native recorder. It can record phone calls. The Xiaomi Mi 8 lite has this feature, and its all i needed. The phone is very good, Recommended.",NA,"Xiaomi"
"1429","B07JMPGNHK",5,"true","It is an excellent phone, quality price totally recommended, for 230 dollars no company offers you a phone with the features and material of construction of redmi mi 8 lite I am very satisfied with this purchase and I really recommend to all Android users that this phone satisfies needs excellently and superbly at a totally adequate price.",9,"Xiaomi"
"1430","B07JMPGNHK",4,"true","WARNING, THIS DOESN'T HAVE HEADPHONE JACK, which sucks. I didn't notice this when I bought it. It is quite an annoyance. Otherwise, it's a great phone for the price. A lot of people think I have the iPhone X but no it's just this $180 cheap af Xiaomi which serves the purpose for 1/10th the price.",NA,"Xiaomi"
"1431","B07JMPGNHK",5,"true","Perfect",NA,"Xiaomi"
"1432","B07JMPGNHK",5,"true","Muy bueno",NA,"Xiaomi"
"1433","B07JMPGNHK",5,"true","El Producto esta genial",1,"Xiaomi"
"1434","B07JMPGNHK",5,"true","Got it for my kids in case of an emergency and so far they seem to really be impressed by it.",NA,"Xiaomi"
"1435","B07JMPGNHK",5,"true","Excelent celular",1,"Xiaomi"
"1436","B07JMPGNHK",5,"true","For less then $200 this phones a beast.",NA,"Xiaomi"
"1437","B07JMPGNHK",5,"true","Excelente calidad y precio",NA,"Xiaomi"
"1438","B07JMPGNHK",5,"true","Bought for my son and all I can say is it does all it claims and I can't get him to put it down. He has used it nonstop since day one to chat, text, call, surf internet, and steady game. Phone is extremely fast and graphics are more related to phones that cost three times more than I paid for it.",1,"Xiaomi"
